node1,node2
7035,5464
7035,5597
7036,186
7036,618
7036,882
7036,2206
7036,3968
7039,186
7039,1212
7039,6309
7042,45
7042,186
7042,2180
7042,2969
7042,3449
7042,3866
7042,4813
7042,4920
7042,5084
7042,5621
7042,5961
7042,6116
7042,6376
7047,186
7047,1077
7047,2201
7047,4573
7051,186
7051,1173
7051,2754
7051,6068
7052,186
7052,590
7052,683
7052,882
7052,922
7052,3940
7052,4542
7052,4971
7052,5615
7053,186
7053,609
7053,652
7053,882
7053,1601
7053,2227
7053,2491
7053,3236
7053,3968
7053,4701
7053,5588
7054,186
7054,1598
7054,2267
7054,2733
7054,2931
7054,4994
7059,489
7059,588
7059,683
7059,882
7059,1024
7059,1077
7059,1251
7059,1353
7059,1863
7059,2201
7059,3389
7059,3803
7059,4971
7059,5238
7059,5597
7059,5615
7060,186
7060,882
7060,6263
7061,186
7061,882
7061,2180
7061,3221
7061,3367
7061,3476
7061,3866
7061,4813
7061,4920
7061,5084
7061,5621
7061,5961
7061,6058
7061,6116
7061,6263
7063,186
7063,387
7063,652
7063,882
7063,1474
7063,3294
7063,3295
7063,3501
7063,4361
7063,4813
7063,5084
7063,5127
7063,5621
7063,5628
7063,5740
7063,5960
7063,6178
7063,6267
7063,6347
7064,186
7064,1251
7064,1488
7064,3279
7064,3758
7064,3803
7064,3930
7064,4971
7064,5597
7065,186
7065,652
7065,882
7065,1295
7065,2733
7065,5024
7065,5195
7065,5588
7065,5933
7066,186
7066,618
7066,652
7066,1097
7066,1301
7066,1396
7066,1589
7066,2206
7066,2208
7066,2227
7066,2587
7066,2733
7066,2905
7066,3236
7066,3397
7066,3968
7066,6178
7066,6243
7066,6309
7066,6402
7067,186
7067,652
7067,882
7067,1324
7067,1515
7067,1911
7067,2905
7067,2969
7067,3047
7067,3449
7067,4580
7067,4813
7067,5961
7067,6178
7067,6352
7068,186
7068,1396
7068,1589
7068,2208
7068,2587
7068,2733
7068,3397
7068,6243
7068,6309
7068,6402
7070,186
7070,868
7070,2037
7070,4052
7070,4104
7070,5621
7070,5961
7073,186
7073,882
7073,1013
7073,1190
7073,1251
7073,1932
7073,2738
7073,3221
7073,3803
7073,4971
7073,5597
7073,5919
7074,186
7074,882
7074,2140
7074,6407
7074,6420
7076,186
