node1,node2
205,44760
205,44910
205,45207
205,45210
205,45220
205,45241
205,45351
205,45590
205,45666
205,45687
205,45839
205,46061
205,46246
205,46250
205,46267
205,46332
205,46441
205,46589
205,46602
205,46603
205,46705
205,46895
205,47416
205,47483
205,47621
205,47755
205,47771
205,47791
211,39864
211,40035
211,40063
211,40128
211,40190
211,40230
211,40257
211,40412
211,40445
211,40466
211,40500
211,40521
211,40717
211,40867
211,40991
211,41122
211,41193
211,41206
211,41217
211,41477
211,41577
211,41640
211,41654
211,41713
211,41763
211,41960
211,42019
211,42423
211,42445
211,42699
211,42835
211,42937
211,42966
211,43110
211,43289
211,43324
211,43444
211,43636
211,43662
211,44057
211,44445
211,44775
211,44826
211,45094
211,45108
211,45491
211,45608
211,45623
211,45664
211,45881
211,45892
211,45958
211,46058
211,46167
211,46170
211,46325
211,46460
211,46674
211,46757
211,46797
211,46805
211,46971
211,46991
211,47069
211,47182
211,47251
211,47326
211,47694
211,47761
211,47822
213,39878
213,40036
213,40660
213,41656
213,41972
213,42128
213,42144
213,42549
213,42561
213,42841
213,43052
213,43548
213,43570
213,43684
213,43702
213,43962
213,44625
213,45351
213,45817
213,45869
213,45982
213,47490
213,47562
214,39722
214,39875
214,39878
214,40308
214,40587
214,40660
214,40680
214,41221
214,41230
214,41634
214,41753
214,41786
214,41787
214,41924
214,42105
214,42365
214,42453
214,42460
214,43130
214,43180
214,43216
214,43289
214,43548
214,43612
214,43709
214,43978
214,44084
214,44186
214,44201
214,44491
214,44760
214,44805
214,44998
214,45318
214,45823
214,45850
214,45928
214,46477
214,46602
214,46603
214,46948
214,47059
214,47130
214,47266
214,47542
214,47562
220,39794
220,39835
220,39845
220,39852
220,39889
220,39966
220,40115
220,40196
220,40317
220,40587
220,40696
220,40792
220,40804
220,40838
220,41028
220,41030
220,41137
220,41203
220,41213
220,41254
220,41357
220,41481
220,41486
220,41614
220,41617
220,41634
220,41656
220,41672
220,41718
220,41936
220,42049
220,42449
220,42453
220,42658
220,42833
220,43072
220,43130
220,43149
220,43180
220,43268
220,43289
220,43486
220,43570
220,43612
220,43642
220,43709
220,43888
220,44002
220,44201
220,44214
220,44405
220,44491
220,44974
220,45363
220,45364
220,45368
220,45397
220,45546
220,45569
220,45623
220,45657
220,45771
220,45790
220,45823
220,45850
220,45898
220,46085
220,46179
220,46203
220,46342
220,46354
220,46381
220,46504
220,46611
220,46679
220,46782
220,46863
220,46866
220,47045
220,47059
220,47113
220,47122
220,47173
220,47209
220,47319
220,47326
220,47331
220,47384
220,47442
220,47444
220,47542
220,47562
220,47829
231,39708
231,39754
231,39833
231,39846
231,39860
231,39873
231,39966
231,40078
231,40165
231,40196
231,40199
231,40250
231,40317
231,40388
231,40514
231,40540
231,40549
231,40565
231,40680
231,40711
231,40783
231,41017
231,41142
231,41206
231,41213
231,41304
231,41330
231,41357
231,41396
231,41541
231,41566
231,41640
231,41656
231,41673
231,41748
231,41761
231,41982
231,42073
231,42115
231,42253
231,42372
231,42388
231,42422
231,42449
231,42499
231,42533
231,42645
231,42709
231,42764
231,42833
231,42840
231,42844
231,42845
231,42882
231,42942
231,42964
231,42995
231,43052
231,43149
231,43158
231,43297
231,43334
231,43468
231,43486
231,43543
231,43559
231,43568
231,43570
231,43756
231,43757
231,43764
231,43836
231,43873
231,44082
231,44087
231,44126
231,44162
231,44201
231,44214
231,44283
231,44410
231,44447
231,44475
231,44489
231,44491
231,44593
231,44625
231,44850
231,44914
231,44965
231,44990
231,45260
231,45294
231,45305
231,45330
231,45363
231,45397
231,45418
231,45465
231,45481
231,45523
231,45546
231,45554
231,45623
231,45727
231,45850
231,45854
231,45898
231,45953
231,45996
231,46009
231,46067
231,46154
231,46199
231,46342
231,46354
231,46378
231,46446
231,46447
231,46603
231,46665
231,46680
231,46777
231,46794
231,46808
231,47059
231,47162
231,47179
231,47191
231,47235
231,47247
231,47266
231,47298
231,47317
231,47391
231,47400
231,47490
231,47502
231,47513
231,47542
231,47641
